source	edge_type	destination
variant to gene expression association	mixins	gene expression mixin
variant to gene expression association	defining_slots	subject
variant to gene expression association	defining_slots	predicate
variant to gene expression association	defining_slots	object
variant to population association	is_a	association
variant to population association	mixins	variant to entity association mixin
variant to population association	mixins	frequency quantifier
variant to population association	mixins	frequency qualifier mixin
variant to population association	defining_slots	subject
variant to population association	defining_slots	object
population to population association	is_a	association
population to population association	defining_slots	subject
population to population association	defining_slots	object
variant to phenotypic feature association	is_a	association
variant to phenotypic feature association	mixins	variant to entity association mixin
variant to phenotypic feature association	mixins	entity to phenotypic feature association mixin
variant to phenotypic feature association	defining_slots	subject
variant to phenotypic feature association	defining_slots	object
variant to disease association	is_a	association
variant to disease association	mixins	variant to entity association mixin
variant to disease association	mixins	entity to disease association mixin
variant to disease association	defining_slots	subject
variant to disease association	defining_slots	object
genotype to disease association	is_a	association
genotype to disease association	mixins	genotype to entity association mixin
genotype to disease association	mixins	entity to disease association mixin
genotype to disease association	defining_slots	subject
genotype to disease association	defining_slots	object
gene as a model of disease association	is_a	gene to disease association
gene as a model of disease association	mixins	model to disease association mixin
gene as a model of disease association	mixins	entity to disease association mixin
gene as a model of disease association	defining_slots	subject
gene as a model of disease association	defining_slots	predicate
gene as a model of disease association	defining_slots	object
variant as a model of disease association	is_a	variant to disease association
variant as a model of disease association	mixins	model to disease association mixin
variant as a model of disease association	mixins	entity to disease association mixin
variant as a model of disease association	defining_slots	subject
variant as a model of disease association	defining_slots	predicate
variant as a model of disease association	defining_slots	object
genotype as a model of disease association	is_a	genotype to disease association
genotype as a model of disease association	mixins	model to disease association mixin
genotype as a model of disease association	mixins	entity to disease association mixin
genotype as a model of disease association	defining_slots	subject
genotype as a model of disease association	defining_slots	predicate
genotype as a model of disease association	defining_slots	object
cell line as a model of disease association	is_a	cell line to disease or phenotypic feature association
cell line as a model of disease association	mixins	model to disease association mixin
cell line as a model of disease association	mixins	entity to disease association mixin
cell line as a model of disease association	defining_slots	subject
cell line as a model of disease association	defining_slots	predicate
cell line as a model of disease association	defining_slots	object
organismal entity as a model of disease association	is_a	association
organismal entity as a model of disease association	mixins	model to disease association mixin
organismal entity as a model of disease association	mixins	entity to disease association mixin
organismal entity as a model of disease association	defining_slots	subject
organismal entity as a model of disease association	defining_slots	predicate
organismal entity as a model of disease association	defining_slots	object
organism to organism association	is_a	association
organism to organism association	defining_slots	subject
organism to organism association	defining_slots	predicate
organism to organism association	defining_slots	object
taxon to taxon association	is_a	association
taxon to taxon association	defining_slots	subject
taxon to taxon association	defining_slots	predicate
taxon to taxon association	defining_slots	object
gene has variant that contributes to disease association	is_a	gene to disease association
gene has variant that contributes to disease association	defining_slots	subject
gene has variant that contributes to disease association	defining_slots	predicate
gene has variant that contributes to disease association	defining_slots	object
gene has variant that contributes to disease association	slots	subject form or variant qualifier
gene to expression site association	is_a	association
gene to expression site association	defining_slots	subject
gene to expression site association	defining_slots	predicate
gene to expression site association	defining_slots	object
gene to expression site association	slots	stage qualifier
gene to expression site association	slots	quantifier qualifier
sequence variant modulates treatment association	is_a	association
sequence variant modulates treatment association	defining_slots	subject
sequence variant modulates treatment association	defining_slots	object
functional association	is_a	association
macromolecular machine to molecular activity association	is_a	functional association
macromolecular machine to molecular activity association	mixins	macromolecular machine to entity association mixin
macromolecular machine to biological process association	is_a	functional association
macromolecular machine to biological process association	mixins	macromolecular machine to entity association mixin
macromolecular machine to cellular component association	is_a	functional association
macromolecular machine to cellular component association	mixins	macromolecular machine to entity association mixin
molecular activity to chemical entity association	is_a	association
molecular activity to molecular activity association	is_a	association
functional association	exact_mappings	WBVocab:Gene-GO-Association
gene to go term association	exact_mappings	WBVocab:Gene-GO-Association
functional association	is_a	functional association
gene to go term association	is_a	functional association
functional association	defining_slots	subject
gene to go term association	defining_slots	subject
functional association	defining_slots	object
gene to go term association	defining_slots	object
entity to disease association	is_a	association
entity to disease association	defining_slots	subject
entity to disease association	defining_slots	object
entity to disease association	slots	FDA approval status
entity to phenotypic feature association	is_a	association
entity to phenotypic feature association	defining_slots	subject
entity to phenotypic feature association	defining_slots	object
entity to phenotypic feature association	slots	FDA approval status
sequence association	is_a	association
genomic sequence localization	exact_mappings	dcid:GenomeAnnotation
genomic sequence localization	is_a	sequence association
genomic sequence localization	broad_mappings	dcid:Chromosome
genomic sequence localization	slots	start interbase coordinate
genomic sequence localization	slots	end interbase coordinate
genomic sequence localization	slots	genome build
genomic sequence localization	slots	strand
genomic sequence localization	slots	phase
sequence feature relationship	exact_mappings	CHADO:feature_relationship
sequence feature relationship	is_a	association
sequence feature relationship	defining_slots	subject
sequence feature relationship	defining_slots	object
transcript to gene relationship	is_a	sequence feature relationship
transcript to gene relationship	defining_slots	subject
transcript to gene relationship	defining_slots	object
gene to gene product relationship	is_a	sequence feature relationship
gene to gene product relationship	defining_slots	subject
gene to gene product relationship	defining_slots	object
exon to transcript relationship	is_a	sequence feature relationship
